Date,Close,High,Low,Open,Volume,SMA,WMA,EMA,Momentum,StochK,StochD,MACD,RSI,WilliamsR,AD,CCI,PctDiffN,PctDiffLow,PctDiffHigh,FFT_Min,FFT_Max,FFT_Mean,Skewness,Kurtosis,SD,Target
2016-02-22,6781.33642578125,6797.5719973007635,6772.088803577766,6790.793954949868,0,0.01248594025395737,0.007330946391540776,0.011948914467720999,0.0026533734004532674,79.92189097077488,87.52810026869956,0.008667994708712446,54.82741110893124,-20.07810902922511,12.924665842323568,97.40085737630719,0.0026533734004532674,0.04015821219110788,-0.00960594400009128,196.95849609375,131680.63037109375,7330.905658230493,0.25968992837260596,-0.4352381174433795,0.015382760449561245,1
2016-02-23,6817.5869140625,6827.364673454352,6793.983119760244,6793.983119760244,0,0.015982191498645625,0.010316974244307003,0.015009221399833217,0.027406699150446485,90.9878575226609,84.5240527762532,0.00918075162086561,60.73661025289851,-9.012142477339099,12.924665842323568,110.979772685945,0.027406699150446485,0.04571850896953172,-0.004311667788642561,247.28630555666746,132388.228515625,7221.685858357099,0.027641558098454356,-0.4212672723567823,0.013442615795988428,0
2016-02-24,6767.51953125,6810.658828816725,6712.084079172704,6810.658828816725,99700,0.0058686651562471015,0.0017655629016070748,0.006541197766740561,0.019853916802746476,73.35221022236638,81.42065290526739,0.008994187573107824,66.45546545572495,-26.647789777633623,12.917427595572182,68.87187663526137,0.019853916802746476,0.033455850377208995,-0.011623860433805323,64.24267578125,132963.11083984375,7106.068090774897,0.14576337751243074,-0.2518057715701212,0.01266574406878214,1
2016-02-26,6769.55908203125,6771.288617767632,6726.920143852939,6729.669436900442,116000,0.004908216299287911,0.0012468956991113845,0.005926528311328334,0.016188287833122983,74.03508027083984,79.4583826719557,0.008713721996559806,59.499335026183836,-25.964919729160158,12.921883819977259,56.30542795699472,0.016188287833122983,0.03376730654328154,-0.011325990096185663,309.8807276573048,133348.271484375,7168.203830725074,-0.1943286969051798,-0.44995373662730387,0.010906938379236503,0
2016-02-29,6669.3251953125,6816.287407796644,6669.3251953125,6775.307710286484,0,-0.008982580372567219,-0.012269754713687683,-0.00778138351101461,0.002493025407838685,40.475376971681236,62.62088915496248,0.007324099988761278,42.307022658115635,-59.52462302831877,12.921883819977259,13.758514395033883,0.002493025407838685,0.0184607682825186,-0.025964851728033044,98.72285099107135,133805.8134765625,7025.349074675399,-0.03687126681695535,-0.6953738610224987,0.011409888673863859,1
2016-03-01,6727.7998046875,6729.59963484952,6659.967637615719,6669.0351302274685,0,-0.0012696801405503305,-0.003570754107353616,0.0007955777715224702,0.005521029155914669,60.05349177297138,58.18798300516415,0.006690056713214369,58.49129670456347,-39.94650822702862,12.943489656749025,-2.026712354638056,0.005521029155914669,0.02739032169984783,-0.01742480859851899,127.3876953125,134069.8251953125,7007.115204181391,-0.13149772529431322,-0.5597773340123844,0.010772067418357406,1
2016-03-02,6880.6806640625,6880.6806640625,6779.686617560675,6779.686617560675,0,0.018779591518924003,0.016175641022713416,0.020335269230862672,0.020536919779963282,100.0,66.84295624821753,0.007802355410851092,67.61895260724106,-0.0,12.943489656749025,130.54729490000307,0.020536919779963282,0.04161807390457505,0.0,19.7548828125,134177.4580078125,6975.259716928349,-0.006676000592215307,-0.699022448300453,0.011877231255509081,1
2016-03-03,6961.64990234375,6986.883648401789,6882.170338810018,6884.509581074007,0,0.027508860008316725,0.023943692586285262,0.027909541645590796,0.03057947538059086,93.37909063444467,84.47752746913868,0.009527964934832392,69.9945445336618,-6.620909365555337,12.943489656749025,194.67918698747008,0.03057947538059086,0.05387544002018848,-0.003611588131113557,61.65380859375,134219.35693359375,6982.357573226354,-0.20398984007981036,-0.6414607431678365,0.011838311025079002,0
2016-03-04,6897.29638671875,6985.42411788206,6897.29638671875,6972.107229429404,126300,0.015392629767197392,0.012056425230070087,0.01591414462958643,0.007329664091827072,72.59624529626848,88.65844531023771,0.01019932492086777,65.18208118417638,-27.403754703731515,12.91452789358186,163.73093161615714,0.007329664091827072,0.035635120471545656,-0.012822206035094326,85.17622331236946,134400.400390625,7032.276711298628,-0.0873780813988945,-0.596643548446075,0.011166134709410745,0
2016-03-07,6890.91796875,6954.121930941596,6870.063468122179,6947.413695000781,0,0.01232399598153643,0.009182049988138223,0.012952175431668378,0.014815810347963044,70.64515762900707,78.87349785324007,0.01047535432543965,62.9291791997112,-29.354842370992923,12.91452789358186,127.42763258893632,0.014815810347963044,0.03467739540202362,-0.013735119186325782,139.81467365079786,134721.3076171875,7134.819426013278,-0.043435135029439124,-0.3305099601031425,0.010420624032604004,1
2016-03-08,6913.73193359375,6913.73193359375,6838.291371824233,6895.476862170235,0,0.013850823907745474,0.010417888851576467,0.01410102409497564,0.019523512697166807,77.62369770995745,73.62170021174434,0.010793213172079864,61.509139448841495,-22.37630229004255,12.933613580176955,98.29916246854714,0.019523512697166807,0.038102932294259546,-0.010469863030390141,169.869053846034,135098.80029296875,7104.028214156555,-0.03370698109456341,0.048180087106639125,0.009812773787845319,1
2016-03-09,6946.39404296875,6949.253171079708,6887.858801221587,6912.552646982376,0,0.01660333613114003,0.01268294338370708,0.016331822294127375,0.01889336073450888,87.61467652328136,78.62784395408197,0.011269950716934651,62.50524236816522,-12.385323476718648,12.933613580176955,116.4862180335346,0.01889336073450888,0.043007176751923774,-0.005795087977785498,63.8232421875,135338.5986328125,7075.0518066998575,0.20573382039233337,0.26491732385633293,0.008625566419593892,1
2016-03-10,7046.26806640625,7050.436916223722,6934.756703501746,6936.326124129752,0,0.029077425421039485,0.023001145093547466,0.026708336411434143,0.04118917335503626,98.93234883104418,88.05690768809433,0.012521705870612057,62.886009724288925,-1.0676511689558215,12.933613580176955,162.72882958143768,0.04118917335503626,0.05800334923681818,-0.0005912895707043052,86.51806640625,135488.93994140625,7114.246597270392,0.06450431544195304,-0.14462056047039296,0.009012170396321196,1
2016-03-11,7096.8154296875,7118.029701714551,7000.2601774931345,7000.2601774931345,168200,0.033156265684043174,0.025384527162208705,0.029396871807312555,0.048342343081826625,95.36869047019051,93.97190527483868,0.013957014466538386,69.99297380177202,-4.631309529809484,2231.5050397539094,179.74420410348162,0.048342343081826625,0.06559308030334121,-0.0029803573342692415,48.01242620867557,135799.6103515625,7132.972764321223,0.013136836903770184,-0.2027347397665915,0.009058105456713584,1
2016-03-14,7111.0615234375,7202.757670286702,7111.0615234375,7159.248839074712,133500,0.031692874967014555,0.022675137210363357,0.02715425702974685,0.06623403645626277,83.10651608726496,92.46918512949988,0.015122142855030761,71.36102146677051,-16.893483912735036,2255.118291904139,192.4941763031958,0.06623403645626277,0.0677321438131303,-0.012730699968912308,113.18760993346538,136210.10498046875,7210.987773022649,-0.03711173025289701,-0.13301158752153386,0.009000192334422423,1
2016-03-15,7146.42236328125,7206.077435641299,7138.394642116315,7138.814456053793,140700,0.03330190008240351,0.022782829983983992,0.027840587855641374,0.062222802512952397,89.07635926406596,89.18385527384048,0.016200685914517506,71.32797105662694,-10.92364073593403,1923.4720940070883,174.05571052758404,0.062222802512952397,0.0730416050249282,-0.008278438983321925,126.43513128722567,136645.203125,7280.179103381667,-0.02492702661137042,-0.12246878616540302,0.008991352741480933,0
2016-03-16,7063.57373046875,7154.440012535492,7063.57373046875,7144.922440459039,127300,0.018209523163701613,0.008088824434954869,0.013772258513962111,0.026580664811476085,73.90566774524814,82.02951436552635,0.016182503356592555,68.41859043721442,-26.09433225475187,1696.6000192091954,116.43497443511373,0.026580664811476085,0.06060180992073457,-0.019775489015386553,87.66505588611177,137103.52490234375,7308.768801886336,0.07816083175839433,-0.40867654332456604,0.009518869209489574,1
2016-03-17,7209.04638671875,7209.04638671875,7108.442370172966,7112.481370769306,119000,0.0344980739060375,0.02355636184280104,0.029892468000198083,0.035537047660456185,100.0,87.66067566977136,0.017125166033554944,73.20134000517608,-0.0,1531.643092970341,141.53153057036837,0.035537047660456185,0.08244465723854519,0.0,112.01522225799486,137559.087890625,7322.037732037878,0.07668336984719135,-0.6951330382634526,0.010351451102749265,1
2016-03-18,7304.86181640625,7316.608795714338,7225.282182356063,7227.871360308609,182500,0.041463235248524334,0.030600705311384827,0.037551794093893226,0.059090606932927676,98.2110504096175,90.70557271828854,0.01873563986084184,83.7083979706264,-1.7889495903824997,1332.7825797131632,165.62900561508823,0.059090606932927676,0.09683142830126497,-0.001605522399252627,75.3603515625,137880.4453125,7323.688406899591,0.0769904779199157,-0.6860320628872549,0.010334276435178556,1
2016-03-21,7374.513671875,7410.424358692682,7344.870904402907,7344.870904402907,161100,0.044514503891828476,0.03341985604408488,0.040860388151194665,0.07017870555390218,94.30655810238466,97.50586950400071,0.02052480658068213,83.89929850281746,-5.693441897615338,1349.7236980004093,171.8434613329938,0.07017870555390218,0.087736659209824,-0.0048459690133072905,142.2022202042462,138334.40869140625,7392.163403757324,-0.09431347220437172,-0.5152161260447992,0.0100472394934026,0
2016-03-22,7340.142578125,7381.40198954469,7293.794631256856,7370.765075939373,156600,0.03483591522941854,0.023251675552106853,0.031058811228369263,0.061675900747514556,87.71583142717094,93.41114664639103,0.021560001458597707,77.50066049889293,-12.284168572829056,1211.7755538898143,133.94979174229383,0.061675900747514556,0.0733883917799323,-0.009484177580901875,70.75277847173912,138792.1611328125,7492.124555052555,-0.0673408519671385,-0.6128197073779935,0.01017049964731862,1
2016-03-23,7358.15771484375,7358.15771484375,7260.822880416026,7305.601405048561,105400,0.033250058921129096,0.020733260589498294,0.028980993939793705,0.0592773271035198,90.86459878235443,90.96232943730335,0.02219137589395818,75.66688876273945,-9.135401217645564,1135.0089809019842,113.52393252358429,0.0592773271035198,0.07602284178201581,-0.007053124263743644,245.79769766445563,139376.36083984375,7629.595910391683,-0.023893492815887967,-0.6160892477492754,0.010171154285710658,0
2016-03-28,7332.63427734375,7357.337885225335,7301.852154555998,7353.698684404144,78400,0.025189493465727308,0.01323335625119299,0.02194913937921463,0.04064083401861732,86.40349654112524,88.32797558355021,0.02227506428401577,79.67210561418129,-13.596503458874768,1150.0848119819304,103.2125198945846,0.04064083401861732,0.0722904127127948,-0.010497385518507027,53.755859375,139935.1669921875,7650.472231129267,-0.029910496445324317,-0.5016792917181654,0.009981402343294945,0
2016-03-29,7272.52978515625,7337.1933328293335,7262.82232047481,7322.047325252594,107700,0.012925919157835938,0.002709987440061778,0.011741478868106345,0.02475960622192585,75.89816061975495,84.38875198107822,0.021549021023093976,74.235257270971,-24.101839380245053,1155.0353419791431,81.1927471578763,0.02475960622192585,0.06350101066491655,-0.018608188527648516,92.68734719205312,140475.73779296875,7694.283752955557,0.011888195083628062,-0.7174940815361173,0.010325033522311235,1
2016-03-30,7297.353515625,7360.707341806823,7291.75485762559,7297.563422586351,192800,0.012519099449218918,0.00396160526304264,0.01314229788491186,0.026197494083477723,78.36236210919114,80.22133975669044,0.020791698396154128,74.30085968570776,-21.637637890808858,1029.489006182619,83.19871400396771,0.026197494083477723,0.059451670863344026,-0.015258349265119521,78.2998046875,141040.8525390625,7745.56973449046,0.12753503638942174,-0.579298947088442,0.009371532380023733,0
2016-03-31,7260.4326171875,7356.068178549819,7227.14137411006,7327.745384283813,140300,0.004270594587986669,-0.0020937169104477756,0.006940053440563202,0.01595347267634804,68.46711356798588,74.24254543231065,0.019714985777818755,69.78630272519248,-31.532886432014113,954.3296148968923,63.315755479070546,0.01595347267634804,0.04696284637084695,-0.02024064132430376,254.43798075743427,141543.8232421875,7779.428356034911,0.28396483365570013,-0.6515923272698396,0.009552393734239231,0
2016-04-01,7243.267578125,7283.757167912752,7203.767968180148,7272.010188159516,82000,-4.996404606121573e-05,-0.004703013776039452,0.003949127983181179,0.025439509023759455,59.24637298195492,68.69194955304398,0.018418847461194,63.85629063333917,-40.75362701804508,915.6139527401351,42.06529218345631,0.025439509023759455,0.03471405268809437,-0.022556978180554754,203.357421875,142171.8515625,7729.692885545313,0.2500194884507184,-0.6113115385453769,0.008538279147029768,1
2016-04-04,7252.6650390625,7300.743009677992,7234.0399449823135,7243.837718827347,74300,-0.0002889929631489684,-0.003576660181308089,0.004548252064507603,0.0060505439976234286,54.516640077027525,60.743375542322774,0.017237980898516848,61.63548608174515,-45.483359922972475,882.8453524491001,45.819942262152686,0.0060505439976234286,0.026769920695823415,-0.02128883745302996,101.8409789131005,142704.484375,7629.304182709619,0.397252220962881,-0.283186151215971,0.008263515639010307,0
2016-04-05,7217.3740234375,7267.96111255859,7214.084830195281,7267.631119291784,91400,-0.006193767507308487,-0.007745621937051159,-0.00029452146453711706,-0.011976652696189001,44.34193870609168,52.70165058835804,0.01582388664695967,57.69530918652981,-55.65806129390831,897.015013198098,26.35432018717212,-0.011976652696189001,0.021773722316414976,-0.0260511849134156,33.3115234375,143067.0712890625,7587.337023196055,0.4711264978089737,-0.15804028643525037,0.008001529533672721,0
2016-04-06,7178.7041015625,7221.2234429320215,7169.286601003376,7221.2234429320215,123500,-0.011832224326454725,-0.011546321851994909,-0.004901084781707325,-0.02655220113826362,33.19306979009419,44.017216191071135,0.014117841977222791,52.32553640384479,-66.8069302099058,845.586623205093,-4.488095673214496,-0.02655220113826362,0.016299167459261413,-0.03126949900761978,61.14210822198186,143358.08642578125,7616.297057557999,0.48723722858550544,-0.2752569824339015,0.008155510903773429,1
2016-04-07,7231.11083984375,7237.35923316027,7198.109071862235,7202.50784312592,91000,-0.006255273491783183,-0.0037166454918657376,0.00204767115175023,-0.014854171716798118,40.62112123709499,39.38537657776029,0.013040686799825096,62.62280076991448,-59.37887876290502,812.3186840379117,5.8979500171457895,-0.014854171716798118,0.01725672985484154,-0.02419746969532067,62.3740234375,143678.1640625,7610.835469834194,0.4121679909724822,-0.41548480215746997,0.00823561484203341,1
2016-04-08,7245.3369140625,7245.3369140625,7187.241502880503,7215.524268472155,104300,-0.004654812455984057,-0.001182464628544891,0.0034813046096628885,-0.015332751097962262,31.538119035307222,35.1174366874988,0.012261130548585939,53.40831444742319,-68.46188096469278,777.5964828844856,-2.4762204029306147,-0.015332751097962262,0.010607793674824013,-0.022277731562906928,125.45351207168395,143965.9501953125,7586.543528910217,0.46541226131816676,-0.36034296504378416,0.008215576440963952,1
2016-04-11,7289.5556640625,7289.5556640625,7250.145388272075,7250.145388272075,72800,0.0015702722894376994,0.004722512158852387,0.008314217527309514,-0.005874916387737157,49.87566618002837,40.67830215081019,0.01194465518550344,48.408214500801805,-50.12433381997163,755.1107425249004,34.57354479856794,-0.005874916387737157,0.01677559703671101,-0.01631063064403311,63.67664284771951,144283.3291015625,7576.542516327437,0.5115695401680725,0.067174559943179,0.0077627694176522375,1
2016-04-12,7304.681640625,7304.681640625,7274.649324451069,7293.244640273271,100800,0.004336864713864784,0.006316244945678465,0.009006461314143665,0.004421000177183766,63.83084252053358,48.41487591195639,0.01175998167675263,41.808747050333345,-36.16915747946641,777.2917033894004,46.79267540316592,0.004421000177183766,0.018885427122229285,-0.010393736722151117,18.35235295660136,144582.27197265625,7528.322764200088,0.6160438526916663,0.3023355142291182,0.00765749848355928,1
2016-04-13,7339.11279296875,7341.402243313389,7316.488727793351,7322.137177673481,180400,0.009081085372572104,0.009835836613495914,0.011905642099146392,0.005722523549713683,88.7188040609212,67.47510425382772,0.011820948758514891,49.87922387163943,-11.281195939078792,763.5145781074839,83.53448919394967,0.005722523549713683,0.023688018266922985,-0.002933760009098832,36.3115234375,144825.5595703125,7534.252558641383,0.5578294011946806,0.20420377952506685,0.007691287204709456,1
2016-04-14,7355.38818359375,7373.063813693836,7336.523406184326,7338.642490121039,176900,0.011346355628090953,0.010549031753222188,0.01223995347722435,0.013078499782707614,91.32600261495604,81.29188306547027,0.011927682188516895,49.67385054166571,-8.673997385043961,752.3644507623543,103.47384788222932,0.013078499782707614,0.02595817309972353,-0.0023973249854771918,24.60661568809582,145033.42578125,7526.91541103443,0.6172204860679368,0.31128150262149257,0.007652419013934211,0
2016-04-15,7319.41748046875,7361.146983326648,7301.412345198866,7358.9375905755505,75900,0.006531132503781416,0.0047502796215783795,0.00631161161352247,0.010513197465426543,73.67402737686113,84.57294468424612,0.011562297850479384,48.48092343333303,-26.32597262313886,768.1141673053211,64.44985340269257,0.010513197465426543,0.020940839419693814,-0.007275989274017916,54.58536144439625,145261.47705078125,7535.445268036227,0.8900529895947662,0.5102483747149562,0.007182578709303445,0
2016-04-18,7241.53759765625,7311.6997298568485,7233.929690898766,7311.6997298568485,78000,-0.0038752934032321253,-0.0053872830827733946,-0.0038118581389920254,-0.001534255524875083,35.45587639508262,66.81863546229994,0.010359779454107175,46.577738477796714,-64.54412360491737,780.8400193206435,-42.844898235357896,-0.001534255524875083,0.010077850234465769,-0.017838746464299563,152.46923828125,145470.44287109375,7568.634151900989,0.23826073052319754,-0.629377495274031,0.0062122147227288965,0
2016-04-19,7213.23486328125,7262.6225531968,7181.432982969223,7242.827350830874,107800,-0.006947768803958434,-0.0082489137939199,-0.006684835550431008,-0.0005734994670926858,21.56681883004851,43.56557420066409,0.008925254795292319,40.78215877534204,-78.4331811699515,805.9820006775175,-101.11596672023227,-0.0005734994670926858,0.006130074681590132,-0.02167741314211048,35.86347156867083,145726.28662109375,7478.417254100597,0.07863647054285575,-0.914807173379812,0.005455270574330857,0
2016-04-20,7199.51904296875,7227.841838996541,7187.681754432419,7210.556244247418,105100,-0.008241972792411819,-0.008968666239510557,-0.007438960853431143,0.0028995402389853995,14.836026838436336,23.95290735452249,0.007530413659528473,42.96734506579355,-85.16397316156366,825.6988136658739,-111.99632525107086,0.0028995402389853995,0.004216938678548991,-0.023537673769046315,42.80118816908345,145758.77783203125,7464.280735232516,-0.010683657082908013,-0.9204309111383084,0.004906984772679132,1
2016-04-21,7255.984375,7255.984375,7192.230748363151,7210.806050242811,118100,-0.000588736480336062,-0.0011343667360804808,0.0002995296139611797,0.0034397944807035303,42.54537239564615,26.316072688043665,0.006909903906487006,51.34604332312069,-57.45462760435386,841.173644571731,-58.82157609658409,0.0034397944807035303,0.012092942969317254,-0.015879346992275695,20.74365234375,145667.15087890625,7486.0946769053935,-0.08448136597354197,-0.9515230639008068,0.005227393007022785,0
2016-04-22,7253.52490234375,7270.55030943899,7233.169785072847,7251.43510770044,107900,-0.0009359464163302974,-0.0013495084018511649,-3.4259284579450396e-05,0.0011301045594384858,41.338430449695615,32.9066098945927,0.006366035040967352,50.09237121794678,-58.66156955030439,840.3088360472143,-25.95417539685533,0.0011301045594384858,0.011749886150260002,-0.016212922384866504,49.5128094218028,145492.15625,7464.088757305962,-0.014500285148066686,-0.8874746875316348,0.0051796185131225405,0
2016-04-25,7248.26611328125,7265.57172202923,7225.392112132824,7258.173721956577,87500,-0.0019635917422486343,-0.0018526605800642906,-0.0006580678334920049,-0.005664206802728379,38.75777435323199,40.88052573285791,0.005811922949501503,53.5474979057163,-61.24222564676801,836.9713186922742,-31.29363018655946,-0.005664206802728379,0.01101636978312746,-0.016926165779387648,15.077119413970747,145407.998046875,7437.680962501325,-0.08862303821369324,-0.8187976022379155,0.005138686382416653,0
2016-04-26,7210.06591796875,7247.996105966708,7200.148546257105,7243.767212919948,100500,-0.007529623938495465,-0.00615583916313304,-0.0051389318419233125,-0.012952751031618475,14.941716263117542,31.67930702201505,0.004913414059218611,53.60532853738025,-85.05828373688246,839.1643361786453,-73.48424808081103,-0.012952751031618475,0.0039870782150901824,-0.022107213479198896,27.430708121573897,145303.365234375,7418.444405417167,-0.03865639171358675,-0.7317502165879297,0.004948084192129047,0
2016-04-27,7178.68408203125,7199.149035154676,7135.945070608827,7190.2211548103705,125200,-0.011339729980436032,-0.0089135504518245,-0.008216899746779966,-0.02185941481798713,18.024307512080746,23.907932709476757,0.0037986609740258753,43.66692147619654,-81.97569248791925,866.0384125878231,-146.84861550722022,-0.02185941481798713,0.005989257344265998,-0.026363495091629156,18.42386851012399,145218.9970703125,7402.535414898011,0.15111333764166981,-0.6979128432538775,0.004936162606015406,0
2016-04-28,7160.71875,7218.803911626641,7156.789584565104,7198.129052182717,108100,-0.012992349272499537,-0.009565119028333995,-0.009285652402969602,-0.026466235191768897,10.44779466559973,14.47127281359934,0.0026722112864377098,39.86976091658386,-89.55220533440027,878.3511765847334,-120.12501559628079,-0.026466235191768897,0.003471674619975601,-0.028800112010349342,46.49321536852252,145156.533203125,7419.313137253693,0.11195749926767702,-0.5836255624667914,0.004852656561953232,0
2016-04-29,7157.44970703125,7160.649079717217,7120.928823886915,7160.649079717217,103100,-0.012158112255133078,-0.008233469469492142,-0.008450518084942099,-0.022128505973282354,14.484654895499407,14.318919024393296,0.0017161114251426615,32.46544002799796,-85.5153451045006,870.4718798228146,-151.3626290461118,-0.022128505973282354,0.005128668471144813,-0.029243488475188626,27.85456188257247,145037.86376953125,7413.436318302862,0.05465681364826682,-0.5589349915869297,0.004836532138342059,0
2016-05-02,7052.06640625,7122.428195152472,6978.385646619838,7104.523131566507,125800,-0.024272780059418905,-0.019330419438471833,-0.020037970641505642,-0.02616449736690907,18.668567399206534,14.533672320101891,-0.0002314208464389789,22.95102537612462,-81.33143260079346,849.9731255779091,-245.0363781858642,-0.02616449736690907,0.01055842473622127,-0.043536501996314515,19.567934501826684,144938.14990234375,7417.344089348461,-0.3408017429743706,-0.06906909196592936,0.005749062949061856,0
2016-05-03,7044.75830078125,7096.655112032614,7044.75830078125,7062.643838325824,118600,-0.02244013970479059,-0.017016081989393767,-0.01829774139031554,-0.023356589060703505,16.816905443104517,16.65670924593682,-0.0018593152790723595,16.538148990212974,-83.18309455689548,838.4453957286262,-188.500799717358,-0.023356589060703505,0.00951117601154096,-0.04452769177215462,48.0478515625,144852.33203125,7426.385585745715,-0.4426737792895032,0.09963318156864442,0.005690524985569343,1
